Nr,Tree name,Specification,Years,Business as usual,Combined effect,Compost,Technical and Market support
1,Albizia gummifera,AboveGround,2050,25.81890331,28.58140326,27.58005796,26.52961124
1,Albizia gummifera,AboveGround,2051,26.00770382,28.77750327,27.76597754,26.73211372
1,Albizia gummifera,AboveGround,2052,26.23236844,28.9760275,27.9455907,26.96201249
1,Albizia gummifera,AboveGround,2053,26.37114804,29.05628395,28.02324628,27.05913628
1,Albizia gummifera,AboveGround,2054,26.95060829,29.62618125,28.56737376,27.59232727
1,Albizia gummifera,AboveGround,2055,27.32582164,30.02741976,28.94901695,27.95555204
1,Albizia gummifera,AboveGround,2056,27.55736537,30.29165039,29.20151406,28.1974562
1,Albizia gummifera,AboveGround,2057,28.13024461,31.00345396,29.88839926,28.84122165
1,Albizia gummifera,AboveGround,2058,28.44518376,31.35884335,30.23016571,29.15514545
1,Albizia gummifera,AboveGround,2059,28.60530358,31.56101917,30.42054662,29.3159769
1,Albizia gummifera,AboveGround,2060,28.82394984,31.7958018,30.64581169,29.51467032
1,Albizia gummifera,AboveGround,2061,29.49745687,32.55673082,31.36750389,30.17205077
1,Albizia gummifera,AboveGround,2062,29.88956564,33.00338055,31.79195774,30.56356806
1,Albizia gummifera,AboveGround,2063,0,0,0,0
1,Albizia gummifera,AboveGround,2064,0.152322027,0.173299667,0.168466861,0.161750507
1,Millettia ferruginea,BelowGround,2024,0.027988953,0.031109087,0.029916349,0.029498457
1,Millettia ferruginea,BelowGround,2025,0.030486956,0.034030836,0.032751711,0.032151118
1,Millettia ferruginea,BelowGround,2026,0.032826835,0.036336083,0.034966899,0.034505352
1,Millettia ferruginea,BelowGround,2027,0.035404186,0.039056514,0.037572939,0.037022245
1,Millettia ferruginea,BelowGround,2028,0.03775355,0.041660112,0.040098697,0.039510968
1,Millettia ferruginea,BelowGround,2029,0.04044314,0.044382476,0.042720321,0.042204918
1,Millettia ferruginea,BelowGround,2030,0.044168561,0.048356815,0.046513987,0.046064004
1,Millettia ferruginea,BelowGround,2031,0.045529399,0.050118095,0.048237667,0.047613675
1,Millettia ferruginea,BelowGround,2032,0.047707074,0.052210884,0.050267798,0.049677462
1,Millettia ferruginea,BelowGround,2033,0.050791292,0.055526565,0.053484364,0.052983546
1,Millettia ferruginea,BelowGround,2034,0.0525862,0.057445357,0.055305706,0.05486188
1,Millettia ferruginea,BelowGround,2035,0.054250826,0.059145032,0.056935013,0.056469637
1,Millettia ferruginea,BelowGround,2036,0.055406485,0.060462062,0.058182608,0.057717238
1,Millettia ferruginea,BelowGround,2037,0.056682353,0.061881321,0.059541636,0.059065725
1,Millettia ferruginea,BelowGround,2038,0.058060266,0.063419827,0.061014276,0.060514079
1,Millettia ferruginea,BelowGround,2039,0.058915414,0.0643935,0.061953474,0.061430535
1,Millettia ferruginea,BelowGround,2040,0.060596823,0.066060126,0.063554067,0.063059242
1,Millettia ferruginea,BelowGround,2041,0.062431872,0.067922253,0.065322142,0.064805929
1,Millettia ferruginea,BelowGround,2042,0.064469453,0.070079172,0.067378608,0.066982154
1,Millettia ferruginea,BelowGround,2043,0.065781276,0.071640226,0.068899088,0.068565
1,Millettia ferruginea,BelowGround,2044,0.066291893,0.072232602,0.069494087,0.069107014
1,Millettia ferruginea,BelowGround,2045,0.067304473,0.073127479,0.070361588,0.069977235
1,Millettia ferruginea,BelowGround,2046,0.06825881,0.074226072,0.071392612,0.070955335
1,Millettia ferruginea,BelowGround,2047,0.069599391,0.075557284,0.072678007,0.072316587
1,Millettia ferruginea,BelowGround,2048,0.071304398,0.077441819,0.074489026,0.074121262
1,Millettia ferruginea,BelowGround,2049,0.071398327,0.077507413,0.074559968,0.074161178
1,Millettia ferruginea,BelowGround,2050,0.073760071,0.079928842,0.076908008,0.076630867
1,Millettia ferruginea,BelowGround,2051,0.074646096,0.081200676,0.078165584,0.077825217
1,Millettia ferruginea,BelowGround,2052,0.074919788,0.081358735,0.078280147,0.077984668
1,Millettia ferruginea,BelowGround,2053,0.075827339,0.08217202,0.079045291,0.078854648
1,Millettia ferruginea,BelowGround,2054,0.076762674,0.08297719,0.079841423,0.079679315
1,Millettia ferruginea,BelowGround,2055,0.078448029,0.084633927,0.081434879,0.081323142
1,Millettia ferruginea,BelowGround,2056,0.078934077,0.085134358,0.081936994,0.081848907
1,Millettia ferruginea,BelowGround,2057,0.079834712,0.086115844,0.082872593,0.082865192
1,Millettia ferruginea,BelowGround,2058,0.081278285,0.087677839,0.08438096,0.084402505
1,Millettia ferruginea,BelowGround,2059,0.081787436,0.088089527,0.08477142,0.084792278
1,Millettia ferruginea,BelowGround,2060,0.082067592,0.08836528,0.085033153,0.085051934
1,Millettia ferruginea,BelowGround,2061,0.08312185,0.089403111,0.086029227,0.086043671
1,Millettia ferruginea,BelowGround,2062,0.08471674,0.091017915,0.087561653,0.087598127
1,Millettia ferruginea,BelowGround,2063,0.085699382,0.091958058,0.088468576,0.088597995
1,Millettia ferruginea,BelowGround,2064,0.087233523,0.093510339,0.089970828,0.09008614
1,Millettia ferruginea,AboveGround,2024,10.80936308,12.09499698,11.64086545,11.35141008
1,Millettia ferruginea,AboveGround,2025,11.59211149,12.92781713,12.44839891,12.17049619
1,Millettia ferruginea,AboveGround,2026,12.31458492,13.63940525,13.1252855,12.85851234
1,Millettia ferruginea,AboveGround,2027,13.16438085,14.53639297,13.98872001,13.73219511
1,Millettia ferruginea,AboveGround,2028,14.01422355,15.40710848,14.83268412,14.61052858
1,Millettia ferruginea,AboveGround,2029,15.27859138,16.63182672,15.99646656,15.86494945
1,Millettia ferruginea,AboveGround,2030,16.0276846,17.51894061,16.85861362,16.70421773
1,Millettia ferruginea,AboveGround,2031,16.53162232,18.02969134,17.35561128,17.18856033
1,Millettia ferruginea,AboveGround,2032,17.25693741,18.78170146,18.0937465,17.95697971
1,Millettia ferruginea,AboveGround,2033,17.87881635,19.4713866,18.75204017,18.64755515
1,Millettia ferruginea,AboveGround,2034,18.38571481,19.98813941,19.24569597,19.14356057
1,Millettia ferruginea,AboveGround,2035,18.37485927,19.99790293,19.2439754,19.13750612
1,Millettia ferruginea,AboveGround,2036,18.58995079,20.26458826,19.49215947,19.37263756
1,Millettia ferruginea,AboveGround,2037,18.92782943,20.66871726,19.87456709,19.73576236
1,Millettia ferruginea,AboveGround,2038,18.90657985,20.68617324,19.89147943,19.73192239
1,Millettia ferruginea,AboveGround,2039,19.38110335,21.16835348,20.35914192,20.2061456
1,Millettia ferruginea,AboveGround,2040,20.06381108,21.85132502,21.01166715,20.84275372
1,Millettia ferruginea,AboveGround,2041,20.72817209,22.49713115,21.6215768,21.48757762
1,Millettia ferruginea,AboveGround,2042,21.55608948,23.40902457,22.50040199,22.41318031
1,Millettia ferruginea,AboveGround,2043,22.01418227,23.96056896,23.04309981,22.95386761
1,Millettia ferruginea,AboveGround,2044,22.04715819,23.94403454,23.0411221,22.95379596
1,Millettia ferruginea,AboveGround,2045,22.42983174,24.37790873,23.45303719,23.33221434
1,Millettia ferruginea,AboveGround,2046,22.78608277,24.72591636,23.78869097,23.67099087
1,Millettia ferruginea,AboveGround,2047,23.25357894,25.22989089,24.27121916,24.16230008
1,Millettia ferruginea,AboveGround,2048,23.66762804,25.70946192,24.73202901,24.59544871
1,Millettia ferruginea,AboveGround,2049,24.63609908,26.65197647,25.64173444,25.5500036
1,Millettia ferruginea,AboveGround,2050,25.05670605,27.21953835,26.2037737,26.11260219
1,Millettia ferruginea,AboveGround,2051,25.31502225,27.50942685,26.48123784,26.38710709
1,Millettia ferruginea,AboveGround,2052,25.62652344,27.80829126,26.75764561,26.70039664
1,Millettia ferruginea,AboveGround,2053,25.57616672,27.67259318,26.62823886,26.59059799
1,Millettia ferruginea,AboveGround,2054,26.28756004,28.34012092,27.26722468,27.25238123
1,Millettia ferruginea,AboveGround,2055,26.78958004,28.83330452,27.74835346,27.74313222
1,Millettia ferruginea,AboveGround,2056,26.84752711,28.87494677,27.78957858,27.80609505
1,Millettia ferruginea,AboveGround,2057,27.54353818,29.67036537,28.5561562,28.58597662
1,Millettia ferruginea,AboveGround,2058,27.98704036,30.12180068,28.99082788,29.02068488
1,Millettia ferruginea,AboveGround,2059,27.96253332,30.10724782,28.97268459,28.98809846
1,Millettia ferruginea,AboveGround,2060,28.26843963,30.41930787,29.27279969,29.27459448
1,Millettia ferruginea,AboveGround,2061,29.10111302,31.29058427,30.10033128,30.09426322
1,Millettia ferruginea,AboveGround,2062,29.33795319,31.5141795,30.31054028,30.32737424
1,Millettia ferruginea,AboveGround,2063,30.28084873,32.46626692,31.23074239,31.26275864
1,Millettia ferruginea,AboveGround,2064,30.53855663,32.76983181,31.51916901,31.52496349
2,Coffee Arabica [Fairchain],BelowGround,2024,0.682909322,1.388291573,1.214938048,0.790766046
2,Coffee Arabica [Fairchain],BelowGround,2025,0.700371141,1.407732143,1.236192844,0.807715751
2,Coffee Arabica [Fairchain],BelowGround,2026,0.742096477,1.509922917,1.326191647,0.851925468
2,Coffee Arabica [Fairchain],BelowGround,2027,0.772411145,1.583031729,1.387420958,0.883323729
2,Coffee Arabica [Fairchain],BelowGround,2028,0.799050486,1.647778634,1.44230008,0.913215405
2,Coffee Arabica [Fairchain],BelowGround,2029,7.580027596,15.48777878,13.53633096,8.702064931
2,Coffee Arabica [Fairchain],BelowGround,2030,4.160878993,8.352816385,7.29371504,4.792078772
2,Coffee Arabica [Fairchain],BelowGround,2031,2.616443233,5.012781973,4.370232417,3.025983368
2,Coffee Arabica [Fairchain],BelowGround,2032,1.771556688,3.305376646,2.870203294,2.135881756
2,Coffee Arabica [Fairchain],BelowGround,2033,1.264407993,2.353559022,2.039294206,1.525091117
2,Coffee Arabica [Fairchain],BelowGround,2034,0.985562554,1.815959784,1.567926908,1.184497788
2,Coffee Arabica [Fairchain],BelowGround,2035,0.832572884,1.526314953,1.314186081,1.001686921
2,Coffee Arabica [Fairchain],BelowGround,2036,0.755268899,1.377878538,1.18679867,0.907831121
2,Coffee Arabica [Fairchain],BelowGround,2037,0.721084329,1.330531656,1.145706603,0.864395074
2,Coffee Arabica [Fairchain],BelowGround,2038,0.708945193,1.328750947,1.145399537,0.84629145
2,Coffee Arabica [Fairchain],BelowGround,2039,0.708348487,1.337444436,1.154652978,0.841096245
2,Coffee Arabica [Fairchain],BelowGround,2040,0.7241123,1.39642757,1.201722343,0.855506454
2,Coffee Arabica [Fairchain],BelowGround,2041,0.741379395,1.453272578,1.248789593,0.872310611
2,Coffee Arabica [Fairchain],BelowGround,2042,0.759463649,1.522866828,1.307651648,0.892978336
2,Coffee Arabica [Fairchain],BelowGround,2043,0.771934296,1.561755709,1.341855739,0.905122044
2,Coffee Arabica [Fairchain],BelowGround,2044,0.78923026,1.590080012,1.371699879,0.918844574
2,Coffee Arabica [Fairchain],BelowGround,2045,0.814418276,1.66471843,1.431693647,0.944432943
2,Coffee Arabica [Fairchain],BelowGround,2046,0.832836178,1.697736777,1.466307763,0.960929513
2,Coffee Arabica [Fairchain],BelowGround,2047,0.858381838,1.779849705,1.533750752,0.990956307
2,Coffee Arabica [Fairchain],BelowGround,2048,0.887471407,1.860263349,1.600386851,1.020272978
2,Coffee Arabica [Fairchain],BelowGround,2049,8.416154545,17.28779874,14.88541841,9.721136309
2,Coffee Arabica [Fairchain],BelowGround,2050,4.611509005,9.29941051,8.001587813,5.343176945
2,Coffee Arabica [Fairchain],BelowGround,2051,2.865962082,5.551969304,4.769895629,3.352412466
2,Coffee Arabica [Fairchain],BelowGround,2052,1.896806503,3.626236708,3.110695169,2.357473039
2,Coffee Arabica [Fairchain],BelowGround,2053,1.334603181,2.512323036,2.157284246,1.676847805
2,Coffee Arabica [Fairchain],BelowGround,2054,1.027231858,1.920284507,1.645177168,1.288471542
2,Coffee Arabica [Fairchain],BelowGround,2055,0.857199321,1.605344434,1.372651636,1.081284923
2,Coffee Arabica [Fairchain],BelowGround,2056,0.766579989,1.432540312,1.227750919,0.970604522
2,Coffee Arabica [Fairchain],BelowGround,2057,0.727633575,1.398998175,1.19442883,0.923562278
2,Coffee Arabica [Fairchain],BelowGround,2058,0.71391389,1.387182224,1.184417078,0.901854208
2,Coffee Arabica [Fairchain],BelowGround,2059,0.71398901,1.409902063,1.203700364,0.896483248
2,Coffee Arabica [Fairchain],BelowGround,2060,0.719154876,1.422752133,1.219273169,0.895597088
2,Coffee Arabica [Fairchain],BelowGround,2061,0.740038261,1.496231876,1.278768112,0.914842978
2,Coffee Arabica [Fairchain],BelowGround,2062,0.755122441,1.537794477,1.317576799,0.926054336
2,Coffee Arabica [Fairchain],BelowGround,2063,0.778222489,1.623556203,1.38536375,0.950842235
2,Coffee Arabica [Fairchain],BelowGround,2064,0.831558029,1.698568171,1.450881723,1.004874292
2,Coffee Arabica [Fairchain],AboveGround,2024,20.7922815,42.00630065,36.68211158,24.17700266
2,Coffee Arabica [Fairchain],AboveGround,2025,21.6226887,43.58560246,38.15991478,25.05019234
2,Coffee Arabica [Fairchain],AboveGround,2026,22.60699526,45.80398653,40.10800507,26.0902572
2,Coffee Arabica [Fairchain],AboveGround,2027,23.54839359,48.03981652,42.01125491,27.15244752
2,Coffee Arabica [Fairchain],AboveGround,2028,0,0,0,0
2,Coffee Arabica [Fairchain],AboveGround,2029,1.327457343,1.609859114,1.336373918,1.609859114
2,Coffee Arabica [Fairchain],AboveGround,2030,4.585307085,5.579650715,4.681658155,5.545210232
2,Coffee Arabica [Fairchain],AboveGround,2031,9.147362636,11.04718797,9.339160036,10.99016335
2,Coffee Arabica [Fairchain],AboveGround,2032,11.38388962,16.16501237,13.66599957,14.8935142
2,Coffee Arabica [Fairchain],AboveGround,2033,13.08224285,20.18236801,17.14476432,16.65961256
2,Coffee Arabica [Fairchain],AboveGround,2034,14.34248233,23.33855118,19.8532094,17.98228644
2,Coffee Arabica [Fairchain],AboveGround,2035,15.39884322,25.9825236,22.18085062,19.05631393
2,Coffee Arabica [Fairchain],AboveGround,2036,16.40606431,28.49498548,24.39856161,20.08884386
2,Coffee Arabica [Fairchain],AboveGround,2037,17.41358083,31.18023505,26.7342738,21.12842334
2,Coffee Arabica [Fairchain],AboveGround,2038,18.32064499,33.48180144,28.75995436,22.05548264
2,Coffee Arabica [Fairchain],AboveGround,2039,19.2737755,35.77225596,30.76356807,23.03304
2,Coffee Arabica [Fairchain],AboveGround,2040,20.27153882,38.37497306,32.96617986,24.07887603
2,Coffee Arabica [Fairchain],AboveGround,2041,21.17278635,40.94492181,35.13920625,25.09482561
2,Coffee Arabica [Fairchain],AboveGround,2042,22.05486583,43.45069123,37.26999407,26.06924639
2,Coffee Arabica [Fairchain],AboveGround,2043,22.88793522,45.54562503,39.09241899,26.92996731
2,Coffee Arabica [Fairchain],AboveGround,2044,23.69302602,47.22111463,40.61079678,27.7329418
2,Coffee Arabica [Fairchain],AboveGround,2045,24.54316591,49.37473676,42.47277152,28.62207313
2,Coffee Arabica [Fairchain],AboveGround,2046,25.35298134,51.15664133,44.06045242,29.50674834
2,Coffee Arabica [Fairchain],AboveGround,2047,26.3178068,53.71622834,46.22470741,30.5293757
2,Coffee Arabica [Fairchain],AboveGround,2048,0,0,0,0
2,Coffee Arabica [Fairchain],AboveGround,2049,1.324126931,1.599195258,1.328582198,1.596509702
2,Coffee Arabica [Fairchain],AboveGround,2050,4.768794837,5.805972238,4.84382622,5.785568863
2,Coffee Arabica [Fairchain],AboveGround,2051,8.681566402,11.41997213,9.563485928,11.37606465
2,Coffee Arabica [Fairchain],AboveGround,2052,11.0447815,16.39005287,13.8469274,16.07402584
2,Coffee Arabica [Fairchain],AboveGround,2053,12.68686051,19.99486028,16.99442849,17.71897587
2,Coffee Arabica [Fairchain],AboveGround,2054,14.02573997,23.50213377,19.96432529,19.10611346
2,Coffee Arabica [Fairchain],AboveGround,2055,15.18400358,26.56762481,22.57228486,20.28386914
2,Coffee Arabica [Fairchain],AboveGround,2056,16.12948574,28.94585666,24.68964124,21.24561064
2,Coffee Arabica [Fairchain],AboveGround,2057,17.23722735,32.0594872,27.30772361,22.38605783
2,Coffee Arabica [Fairchain],AboveGround,2058,18.24496947,34.76116688,29.61598128,23.4151557
2,Coffee Arabica [Fairchain],AboveGround,2059,19.12767781,36.89422275,31.52704259,24.29379949
2,Coffee Arabica [Fairchain],AboveGround,2060,20.07870211,39.18258294,33.49897729,25.25138041
2,Coffee Arabica [Fairchain],AboveGround,2061,21.09073564,42.13599706,35.9645273,26.31175178
2,Coffee Arabica [Fairchain],AboveGround,2062,21.9269454,44.33414643,37.89862064,27.19734717
2,Coffee Arabica [Fairchain],AboveGround,2063,22.93102154,47.01155832,40.09068549,28.22805426
2,Coffee Arabica [Fairchain],AboveGround,2064,24.61291929,49.73565667,42.5343374,29.98271363
2,Cordia africana,BelowGround,2024,0.028221987,0.032625883,0.031333843,0.029435383
2,Cordia africana,BelowGround,2025,0.029354667,0.034293336,0.032955715,0.030666008
2,Cordia africana,BelowGround,2026,0.030659691,0.035871729,0.034451603,0.031993178
2,Cordia africana,BelowGround,2027,0.031944427,0.037421546,0.035930449,0.033270015
2,Cordia africana,BelowGround,2028,0.03315915,0.038982046,0.037435333,0.034566197
2,Cordia africana,BelowGround,2029,0.034636066,0.040560363,0.038943593,0.036038312
2,Cordia africana,BelowGround,2030,0.036792627,0.042908466,0.041187524,0.038337475
2,Cordia africana,BelowGround,2031,0.037979311,0.044314965,0.042531633,0.039621822
2,Cordia africana,BelowGround,2032,0.039247184,0.045571148,0.04372462,0.04083123
2,Cordia africana,BelowGround,2033,0.040692891,0.047286343,0.045389029,0.042475734
2,Cordia africana,BelowGround,2034,0.041791095,0.048552429,0.04659633,0.043632323
2,Cordia africana,BelowGround,2035,0.042595877,0.049419347,0.047398329,0.044422623
2,Cordia africana,BelowGround,2036,0.043066951,0.049971228,0.047899919,0.044901554
2,Cordia africana,BelowGround,2037,0.043524334,0.050529534,0.048412924,0.045369118
2,Cordia africana,BelowGround,2038,0.044015471,0.051162864,0.049006091,0.04589058
2,Cordia africana,BelowGround,2039,0.04425506,0.051524214,0.049335492,0.046171965
2,Cordia africana,BelowGround,2040,0.044964647,0.05235748,0.050113501,0.046876504
2,Cordia africana,BelowGround,2041,0.045912429,0.053454119,0.051135525,0.047802727
2,Cordia africana,BelowGround,2042,0.04692143,0.054735038,0.052343957,0.04890769
2,Cordia africana,BelowGround,2043,0.047593499,0.055677637,0.053247491,0.049735801
2,Cordia africana,BelowGround,2044,0.047757114,0.055964506,0.053514417,0.049952737
2,Cordia africana,BelowGround,2045,0.048116194,0.056394457,0.053911029,0.050291492
2,Cordia africana,BelowGround,2046,0.048351444,0.056750186,0.054233312,0.050534758
2,Cordia africana,BelowGround,2047,0.04888417,0.057435009,0.054880174,0.0511121
2,Cordia africana,BelowGround,2048,0.049696054,0.058478172,0.055874837,0.051978202
2,Cordia africana,BelowGround,2049,0.049843414,0.058605333,0.056001145,0.052113992
2,Cordia africana,BelowGround,2050,0.051135135,0.059935623,0.057289837,0.05352898
2,Cordia africana,BelowGround,2051,0.051895148,0.060800772,0.058142195,0.054403691
2,Cordia africana,BelowGround,2052,0.052090761,0.060941779,0.058250143,0.054595238
2,Cordia africana,BelowGround,2053,0.052300193,0.06106628,0.05834248,0.054815588
2,Cordia africana,BelowGround,2054,0.052673536,0.061344433,0.058612377,0.05511887
2,Cordia africana,BelowGround,2055,0.05338408,0.062130014,0.059361336,0.055840151
2,Cordia africana,BelowGround,2056,0.053708685,0.06248091,0.059692933,0.056174551
2,Cordia africana,BelowGround,2057,0.054072928,0.063008509,0.060193987,0.056642288
2,Cordia africana,BelowGround,2058,0.054651656,0.063761374,0.060906092,0.05730546
2,Cordia africana,BelowGround,2059,0.054958339,0.064148924,0.061269221,0.057625946
2,Cordia africana,BelowGround,2060,0.054909019,0.064117798,0.061231565,0.057561639
2,Cordia africana,BelowGround,2061,0.055347081,0.06463935,0.061712998,0.057979885
2,Cordia africana,BelowGround,2062,0.055900242,0.065347527,0.06236907,0.058537865
2,Cordia africana,BelowGround,2063,0.056503864,0.066102796,0.063085965,0.059164742
2,Cordia africana,BelowGround,2064,0.297586695,0.349082083,0.332983084,0.311507793
2,Cordia africana,AboveGround,2024,16.5208795,19.51453927,18.76319375,17.26903008
2,Cordia africana,AboveGround,2025,17.37249807,20.51988038,19.7213305,18.15241718
2,Cordia africana,AboveGround,2026,18.1420556,21.36198419,20.50996095,18.87770546
2,Cordia africana,AboveGround,2027,19.05169868,22.48632558,21.59503387,19.84999309
2,Cordia africana,AboveGround,2028,19.98425467,23.55595246,22.61594548,20.81189346
2,Cordia africana,AboveGround,2029,21.92600691,25.43438936,24.40577581,22.76915111
2,Cordia africana,AboveGround,2030,22.51987704,26.15195077,25.10730942,23.49257391
2,Cordia africana,AboveGround,2031,23.24824846,26.79507009,25.69679519,24.12071774
2,Cordia africana,AboveGround,2032,24.4071612,28.13708772,26.99645775,25.44165744
2,Cordia africana,AboveGround,2033,25.0874979,28.97180217,27.80152623,26.20350382
2,Cordia africana,AboveGround,2034,25.31378451,29.19005924,27.99248351,26.39951285
2,Cordia africana,AboveGround,2035,25.63045292,29.58227633,28.34768502,26.72281939
2,Cordia africana,AboveGround,2036,25.89292466,29.9295605,28.66246351,26.98788567
2,Cordia africana,AboveGround,2037,26.31897337,30.47817263,29.18104474,27.42595822
2,Cordia africana,AboveGround,2038,26.23268742,30.4634608,29.15911343,27.36423255
2,Cordia africana,AboveGround,2039,26.7712886,31.1156941,29.77607903,27.92347267
2,Cordia africana,AboveGround,2040,27.59354582,32.06172892,30.6679259,28.72314927
2,Cordia africana,AboveGround,2041,28.59851316,33.25911183,31.79548111,29.75036405
2,Cordia africana,AboveGround,2042,29.12104521,33.97277527,32.48643085,30.39324855
2,Cordia africana,AboveGround,2043,29.60675199,34.64660465,33.13202652,30.97312668
2,Cordia africana,AboveGround,2044,29.9593817,35.03328337,33.50001428,31.3113136
2,Cordia africana,AboveGround,2045,30.45066123,35.67717691,34.10324139,31.82903791
2,Cordia africana,AboveGround,2046,30.49878014,35.72972821,34.15256629,31.87424572
2,Cordia africana,AboveGround,2047,31.39234457,36.82311986,35.19660801,32.82139463
2,Cordia africana,AboveGround,2048,31.95473484,37.5424008,35.89017105,33.41379408
2,Cordia africana,AboveGround,2049,32.88105648,38.34494791,36.66558201,34.32991437
2,Cordia africana,AboveGround,2050,33.81209499,39.45962715,37.76099686,35.44694454
2,Cordia africana,AboveGround,2051,34.22459914,39.84813289,38.12844542,35.83126187
2,Cordia africana,AboveGround,2052,34.61522898,40.24469609,38.47626364,36.27820858
2,Cordia africana,AboveGround,2053,34.52725138,40.02027372,38.26317596,36.10786843
2,Cordia africana,AboveGround,2054,35.35183534,40.97058476,39.16474739,36.94667706
2,Cordia africana,AboveGround,2055,35.98697791,41.69836492,39.85559629,37.589513
2,Cordia africana,AboveGround,2056,36.29015638,42.09706138,40.2388828,37.92974124
2,Cordia africana,AboveGround,2057,36.70534588,42.71984902,40.82764605,38.45134312
2,Cordia africana,AboveGround,2058,37.2641354,43.37640406,41.45527028,39.02121287
2,Cordia africana,AboveGround,2059,37.53129153,43.77314943,41.82625137,39.32536203
2,Cordia africana,AboveGround,2060,37.94270778,44.22945363,42.25897789,39.71055344
2,Cordia africana,AboveGround,2061,38.4990001,44.96607622,42.94295305,40.28816758
2,Cordia africana,AboveGround,2062,39.02788974,45.60857453,43.55281488,40.8348003
2,Cordia africana,AboveGround,2063,0,0,0,0
2,Cordia africana,AboveGround,2064,0.203354878,0.255887313,0.247617949,0.217789823
2,Ficus vasta,BelowGround,2024,0.026044407,0.029231683,0.028302296,0.026831891
2,Ficus vasta,BelowGround,2025,0.027008289,0.030539537,0.029594299,0.02787248
2,Ficus vasta,BelowGround,2026,0.028186145,0.031901284,0.030913164,0.029056952
2,Ficus vasta,BelowGround,2027,0.029296571,0.03317564,0.032136682,0.030139132
2,Ficus vasta,BelowGround,2028,0.030383817,0.034499605,0.033411313,0.031268287
2,Ficus vasta,BelowGround,2029,0.031689404,0.035851695,0.034728631,0.0325589
2,Ficus vasta,BelowGround,2030,0.033459855,0.037771888,0.036592507,0.034452699
2,Ficus vasta,BelowGround,2031,0.034437479,0.038849531,0.037634977,0.035479907
2,Ficus vasta,BelowGround,2032,0.035416491,0.0398265,0.038575155,0.036447562
2,Ficus vasta,BelowGround,2033,0.036488212,0.041065103,0.039790724,0.037655593
2,Ficus vasta,BelowGround,2034,0.037341694,0.042015265,0.040710697,0.038550643
2,Ficus vasta,BelowGround,2035,0.037880868,0.042627496,0.041287508,0.039099114
2,Ficus vasta,BelowGround,2036,0.038153951,0.042984435,0.041612018,0.039395139
2,Ficus vasta,BelowGround,2037,0.038409309,0.0433436,0.041937469,0.039682026
2,Ficus vasta,BelowGround,2038,0.038693046,0.043758092,0.042316771,0.040003725
2,Ficus vasta,BelowGround,2039,0.038826273,0.04399438,0.042525077,0.040164918
2,Ficus vasta,BelowGround,2040,0.039355914,0.044573878,0.04307546,0.040659424
2,Ficus vasta,BelowGround,2041,0.040075647,0.045363007,0.043827578,0.041343238
2,Ficus vasta,BelowGround,2042,0.040938307,0.04641966,0.044841497,0.042274257
2,Ficus vasta,BelowGround,2043,0.041523682,0.047227619,0.045619733,0.042983724
2,Ficus vasta,BelowGround,2044,0.041618422,0.047427401,0.045804701,0.043126013
2,Ficus vasta,BelowGround,2045,0.041873157,0.047721564,0.046083508,0.04336034
2,Ficus vasta,BelowGround,2046,0.041982901,0.047920165,0.046261657,0.043478947
2,Ficus vasta,BelowGround,2047,0.042401298,0.048476385,0.046792198,0.043943448
2,Ficus vasta,BelowGround,2048,0.04294601,0.049199594,0.047490354,0.044543319
2,Ficus vasta,BelowGround,2049,0.043042115,0.049245621,0.047542443,0.044600395
2,Ficus vasta,BelowGround,2050,0.044072778,0.050285152,0.048561962,0.045695022
2,Ficus vasta,BelowGround,2051,0.04464395,0.050910959,0.04918035,0.046339108
2,Ficus vasta,BelowGround,2052,0.044774008,0.051009024,0.049252259,0.04648633
2,Ficus vasta,BelowGround,2053,0.044854702,0.051010158,0.049232447,0.046563465
2,Ficus vasta,BelowGround,2054,0.045102853,0.051171554,0.049388308,0.046759735
2,Ficus vasta,BelowGround,2055,0.045578759,0.051640706,0.04984287,0.04721047
2,Ficus vasta,BelowGround,2056,0.045780066,0.051854721,0.050042827,0.047407156
2,Ficus vasta,BelowGround,2057,0.046116458,0.05233259,0.050500395,0.04782948
2,Ficus vasta,BelowGround,2058,0.046523781,0.052866822,0.051012772,0.048307517
2,Ficus vasta,BelowGround,2059,0.046723041,0.053144645,0.051272317,0.048525604
2,Ficus vasta,BelowGround,2060,0.0466418,0.053080871,0.051203999,0.048433391
2,Ficus vasta,BelowGround,2061,0.046974214,0.053457558,0.05155712,0.048739314
2,Ficus vasta,BelowGround,2062,0.047417637,0.053959591,0.052033758,0.049158306
2,Ficus vasta,BelowGround,2063,0.047977455,0.054659139,0.05270916,0.049756242
2,Ficus vasta,BelowGround,2064,0.250491647,0.28560706,0.275424924,0.259599658
2,Ficus vasta,AboveGround,2024,12.48922763,14.23426153,13.80269224,12.89895741
2,Ficus vasta,AboveGround,2025,12.92033584,14.70643944,14.26178588,13.33593165
2,Ficus vasta,AboveGround,2026,13.64694346,15.48729819,15.00963637,14.02596527
2,Ficus vasta,AboveGround,2027,14.14419961,16.08039053,15.57565375,14.54380063
2,Ficus vasta,AboveGround,2028,14.80387176,16.81115086,16.2883765,15.21140022
2,Ficus vasta,AboveGround,2029,16.03004496,17.98858018,17.42681342,16.45781304
2,Ficus vasta,AboveGround,2030,16.62111206,18.66157423,18.09141419,17.121184
2,Ficus vasta,AboveGround,2031,16.83282762,18.80204512,18.20683607,17.27919372
